DATE;REPORTTPYE;HOURLYDRYBULBTEMPF;HOURLYRelativeHumidity;HOURLYWindSpeed
01.07.2015 17:54;FM-15;80;58;16
01.07.2015 18:54;FM-15;78;62;17
01.07.2015 19:00;FM-12;78;62;17
01.07.2015 19:37;FM-16;75;61;18
01.07.2015 19:52;FM-16;73;65;15
01.07.2015 19:54;FM-15;72;68;14
01.07.2015 20:19;FM-16;68;88;9
01.07.2015 20:54;FM-15;71;76;11
01.07.2015 21:54;FM-15;71;73;9
01.07.2015 22:00;FM-12;71;73;9
01.07.2015 22:54;FM-15;70;71;14
01.07.2015 23:54;FM-15;68;76;13
01.07.2015 23:59;SOD;NA;NA;NA
02.07.2015 0:54;FM-15;68;70;9
02.07.2015 1:00;FM-12;68;70;9
02.07.2015 1:54;FM-15;67;73;9
02.07.2015 2:54;FM-15;65;78;10
02.07.2015 3:54;FM-15;65;78;10
02.07.2015 4:00;FM-12;65;78;10
02.07.2015 4:54;FM-15;65;76;11
